Prediction,Label,Filename
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-09.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-13.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
1,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-17.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
0,0,03-01-02-01-01-01-19.wav
